version 1, schema advice_levels_tables
Key(string)	Thread_Name(string)	advice_thread_level(int)	points_needed(int)	game_area(string)	category(string)	sub_category(string)	max_repeat_count(int)	repeat_interval(int)	pause_battle(boolean)	priority_level(int)	high_verbosity_only(boolean)	locatable(boolean)	parameter(string)	on_display_script(optstring)	suppressible(boolean)	unknown15(boolean)	unknown16(boolean)	audio_clip(string)
"1987386455"	"1137_Campaign_Advice_Religious_Unrest_Thread"	1	5	"Campaign"	"Warnings"	"Unrest"	0	3	false	1	false	true	"region"	""	false	false	false	"n"
"1987391655"	"3138_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1992286837"	"1024_Campaign_Advice_UI_Lists_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1992453825"	"0219_Battle_Advice_Bayonet_Charge_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"2001353711"	"3036_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"2002235541"	"5101_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"2004749477"	"3153_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"2006358364"	"3144_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"2010578025"	"5171_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"2016379071"	"4069_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"2019565691"	"0742_ep_3_win_battle"	1	1	"Campaign"	"Episodic"	"3"	100	1	false	0	false	false	"none"	""	false	false	false	"n"
"2022064459"	"BattlePlayerAlliancePercentageOfUnitCategoryTest"	1	1	"Battle"	"Triggers"	"Test"	1	0	false	0	false	false	"none"	""	false	false	false	"n"
"2029281479"	"0079_Battle_Advice_Group_Formations_Button_Thread"	1	1	"Battle"	"UI"	"Buttons"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"2029565388"	"4089_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"2030048525"	"5109_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"2032462934"	"0213_Battle_Advice_Deployment_Phase_Thread"	1	1	"Battle"	"Phases"	"Deployment"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"2035528576"	"0005_Battle_Advice_Enemy_Holding_Crossing_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	4	false	2	true	false	"none"	""	false	false	false	"n"
"2087532824"	"0007_Battle_Advice_Enemy_Defending_Hill_Thread"	2	2	"Battle"	"Units"	"Tactics"	1	4	false	3	true	false	"none"	""	false	false	false	"n"
"2090402275"	"1035_Campaign_Advice_UI_Review_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"2090682410"	"3077_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"2091068255"	"5085_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"2103643749"	"4082_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"2105415681"	"0045_Battle_Advice_Camels_Against_Cavalry_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"2105808871"	"1118_Campaign_Advice_Warning_Riot_Thread"	1	1	"Campaign"	"Warnings"	"Riots"	0	1	false	1	false	true	"region"	""	false	false	false	"n"
"2106012703"	"0178_Battle_Advice_Crescent_Formation_Thread"	1	1	"Naval Battle"	"Units"	"Formations"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"2108695357"	"5063_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"2111059872"	"0743_ep_3_lose_battle"	1	1	"Campaign"	"Episodic"	"3"	100	1	false	0	false	false	"none"	""	false	false	false	"n"
"2113393192"	"1019a_Campaign_Advice_UI_Technology_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"2117724810"	"3109_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"2126291480"	"1142_Campaign_Advice_Trade_Route_Raided_Thread"	1	1	"Campaign"	"Features"	"Trade"	1	0	false	1	false	true	"map_position"	""	false	false	false	"n"
"2127773561"	"4052_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"2129086063"	"3220_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"2136403367"	"3044_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"2138689119"	"0749_ep_2_build_dockyard"	1	1	"Campaign"	"Episodic"	"2"	5	1	false	0	false	false	"none"	""	false	false	false	"n"
"2139657651"	"3126_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"-1082576296"	"2003_Campaign_Advice_Pueblo_Initial_Turn_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	nil	false	false	false	"n"
"-764348444"	"2007_Campaign_Advice_Shaman_Agent_Thread"	1	1	"Campaign"	"Factions"	"Initial"	1	0	false	1	false	false	"none"	nil	false	false	false	"n"
"-605605398"	"1079a_Campaign_Advice_Right_Click_Details_Thread"	3	8	"Campaign"	"UI"	"Panels"	1	0	false	1	true	false	"none"	nil	false	false	false	"n"
"24097043"	"2002_Campaign_Advice_Huron_Initial_Turn_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	nil	false	false	false	"n"
"95924303"	"2006_Campaign_Advice_Scout_Agent_Thread"	1	1	"Campaign"	"Characters"	"Agents"	1	0	false	1	false	false	"none"	nil	false	false	false	"n"
"1248354970"	"2001_Campaign_Advice_Iroquois_Initial_Turn_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	nil	false	false	false	"n"
"1248877904"	"2008_Campaign_Advice_Pioneer_Buildings_Thread"	1	1	"Campaign"	"Slots"	"Pioneer"	1	0	false	1	false	false	"none"	nil	false	false	false	"n"
"1343471686"	"2005_Campaign_Advice_Cherokee_Initial_Turn_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	nil	false	false	false	"n"
"1770580345"	"2004_Campaign_Advice_Plains_Initial_Turn_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	nil	false	false	false	"n"
