version 6, schema unit_stats_land_tables
Unit(string)	Size(int)	_x0023__x0020_Horses(int)	_x0023__x0020_Artillery(int)	Officer(string)	Drummer(optstring)	Standard_x0020_Bearer(optstring)	Soldier_x0020_Model(string)	Man_entity_x0020_-_x0020_links_x0020_to_x0020_battle_entities_x0020_table(string)	Man_x0020_Animations_x0020_Table(string)	Warscape_Equipment_Theme_IDRef(string)	Armor_Value(int)	Armor_Audio(string)	Man_x0020_Health(int)	Mount_x0020_Model(optstring)	Cavalry_x0020_Battle_x0020_Entity(optstring)	Mount_x0020_Animations_x0020_Table(optstring)	Mount_x0020_Armour_x0020_Value(string)	Mount_x0020_Health(string)	Carriage_x0020_Battle_x0020_Entity(optstring)	Ammo_x0020_Train_x0020_Battle_x0020_Entity(optstring)	Ammo_x0020_Caisson_x0020_Model(optstring)	Artillery_1(optstring)	Has_Artillery_2(boolean)	Gun(optstring)	Primary_x0020_Missile_x0020_Weapon(optstring)	Accuracy(int)	Reloading_x0020_Skill(int)	Primary_x0020_Missile_x0020_Attack(string)	Firing_x0020_Mechanism(string)	Projectile(optstring)	Ammo(int)	Skeleton_x0020_Missile(optstring)	Melee_x0020_Weapon_x0020_Type(string)	Melee_x0020_Attack_x0020_Skill(int)	Charge_x0020_Bonus(int)	Defense_x0020_Skill(int)	Shield_x0020_Bonus(int)	Skeleton_x0020_Melee(string)	Pistols(string)	Unit_x0020_Drill_x0020_Set(string)	Training(string)	Morale(int)	Deployed_x0020_Ranks(int)	File_x0020_Spacing(float)	Rank_x0020_Spacing(float)	File_x0020_Spacing_x0020_Loose_x0020_Formation(float)	Rank_x0020_Spacing_x0020_Loose_x0020_Formation(float)	File_x0020_Spacing_x0020_Dismounted(float)	Rank_x0020_Spacing_x0020_Dismounted(float)	Base_x0020_Density(float)	Anti_Cavalry_Bonus(int)	Can_x0020_Throw_x0020_Grenades(boolean)	Can_x0020_Skirmish(boolean)	Can_x0020_Guard(boolean)	Can_x0020_Dismount(boolean)	Can_x0020_Place_x0020_Stakes(boolean)	Is_x0020_Slow_x0020_Moving(boolean)	Can_x0020_Rally_x0020_Comrades_x0020__x0023_Has_x0020_No_x0020_In-Game_x0020_Effect_x0023_(boolean)	Can_x0020_Hide_x0020_In_x0020_Woodland(boolean)	Can_Hide_in_Light_Scrub(boolean)	Can_Hide_in_Long_Grass(boolean)	Can_Hide_in_Buildings(boolean)	Can_Hide_When_Walking(boolean)	Can_Hide_While_Firing(boolean)	Can_Fire_from_Horseback(boolean)	Tree_x0020_Spotting_x0020_Distance(float)	Scrub_x0020_Spotting_x0020_Distance(float)	Long_x0020_Grass_x0020_Spotting_x0020_Distance(float)	Paths_x0020_Seldom_x0020_Trod(boolean)	Garrison_x0020_Police_x0020_Bonus(boolean)	Discipined(boolean)	Impetuous(boolean)	Scares_x0020_Horses(boolean)	Scares_x0020_Enemies(boolean)	Inspires_x0020_Allies(boolean)	Good_x0020_Stamina(boolean)	Can_x0020_Use_x0020_Rope_x0020_Ladders(boolean)	Heat_x0020_Resistant(boolean)	Cold_x0020_Resistant(boolean)	Can_x0020_Do_x0020_Formed_x0020_Attack(boolean)	Can_x0020_Use_x0020_Pike_x0020_Wall(boolean)	Can_x0020_Use_x0020_Pike_x0020_Square(boolean)	Can_x0020_Shoot_x0020_While_x0020_Moving_x0020__x0023_Is_x0020_Immune_x0020_to_x0020_Attrition_x0020_in_x0020_Napoleon(boolean)	Can_x0020_Shoot_x0020_While_x0020_Moving(boolean)	Flutist(optstring)	Limber_Destructed_Model(optstring)	Limber_Destruction_Model(optstring)	Guerilla_Deployment(boolean)
"Cav_Lancer_Spanish_Lanceros_de_Castilla_Guerrilla"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_lance"	"generic_cavalry_lance"	3	"leather"	1	"horse_basic_mixed_brown"	"horse_medium"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"lance"	6	33	0	0	"mounted_lance"	"0"	"drill_set_cavalry"	"well_trained"	4	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	nil	nil	nil	true
"Cav_Lancer_Spanish_Lanceros_del_Tietar_Guerrilla"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_lance"	"generic_cavalry_lance"	3	"leather"	1	"horse_basic_mixed_brown"	"horse_medium"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"lance"	4	37	2	0	"mounted_lance"	"0"	"drill_set_cavalry"	"well_trained"	4	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	nil	nil	nil	true
"Cav_Light_Russian_Lifeguard_Hussars"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_sabre"	"generic_cavalry_sabre"	3	"leather"	1	"horse_hussar_mixed"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	13	19	7	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	10	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	false	false	true	false	false	false	false	false	nil	nil	nil	false
"Inf_Elite_Russian_Semenovski_Lifeguard"	160	0	0	"euro_officer"	"russian_drummer"	"euro_standard_bearer"	"euroline"	"infantry_euro_medium"	"man_musket"	"russia_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	50	75	"0"	"flintlock"	"musket_flintlock"	10	"foot_musket"	"socket_bayonet"	11	24	12	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"elite"	14	3	0.8	1.75	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	true	false	true	false	true	true	false	false	true	false	nil	nil	nil	false
"Inf_Elite_British_Coldstream_Guards"	160	0	0	"euro_officer"	"british_drummer"	"euro_standard_bearer"	"euroline"	"infantry_euro_medium"	"man_musket"	"britain_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	55	90	"0"	"flintlock"	"musket_flintlock"	10	"foot_musket"	"socket_bayonet"	9	18	12	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"elite"	11	3	0.8	1.75	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	true	false	true	false	false	true	false	false	true	false	nil	nil	nil	false
"Cav_Light_Spanish_Guerilla_Husares_Guerrilla"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_sabre"	"generic_cavalry_sabre"	3	"leather"	1	"horse_iberian_mixed_brown"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	7	14	1	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	6	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	nil	nil	nil	true
"Cav_Light_Spanish_Husares_Burgos_Guerrilla"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_sabre"	"generic_cavalry_sabre"	3	"leather"	1	"horse_iberian_mixed_brown"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	9	14	1	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	6	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	nil	nil	nil	true
"Cav_Light_Spanish_Husares_de_Cantabria_Guerrilla"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_sabre"	"generic_cavalry_sabre"	3	"leather"	1	"horse_iberian_mixed_brown"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	7	14	3	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	6	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	nil	nil	nil	true
"Inf_Line_Austrian_Archduke_Charles_Legion"	160	0	0	"euro_officer"	"euro_drummer"	"euro_standard_bearer"	"euroline"	"infantry_euro_medium"	"man_musket"	"generic_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	50	50	"0"	"flintlock"	"musket_flintlock"	10	"foot_musket"	"socket_bayonet"	8	14	9	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	8	3	0.8	1.75	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false	false	"euro_flutist"	nil	nil	false
"Cav_Light_Prussian_Luetzows_Freicorps"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_sabre"	"generic_cavalry_sabre"	3	"leather"	1	"horse_hussar_mixed"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	9	16	1	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	8	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	nil	nil	nil	false
"Cav_Light_Prussian_Life_Hussars"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_sabre"	"generic_cavalry_sabre"	3	"leather"	1	"horse_hussar_mixed"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	13	19	7	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	10	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	nil	nil	nil	false
"Cav_Light_Spanish_Husares_de_Rioja_Guerrilla"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_sabre"	"generic_cavalry_sabre"	3	"leather"	1	"horse_iberian_mixed_brown"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	7	14	1	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	6	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	nil	nil	nil	true
"Cav_Light_Spanish_Husares_de_Valpenas_Guerrilla"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_sabre"	"generic_cavalry_sabre"	3	"leather"	1	"horse_iberian_mixed_brown"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	7	14	3	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	6	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	nil	nil	nil	true
"Cav_Light_Spanish_Husares_Extremadura_Guerrilla"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_sabre"	"generic_cavalry_sabre"	3	"leather"	1	"horse_iberian_mixed_brown"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	7	14	1	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	6	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	nil	nil	nil	true
"Cav_Light_Spanish_Husares_Numantinos_Guerrilla"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_sabre"	"generic_cavalry_sabre"	3	"leather"	1	"horse_iberian_mixed_brown"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	9	14	1	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	6	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	nil	nil	nil	true
"Cav_Stand_British_Portuguese_Cavalry_Auxiliary"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sword"	nil	"euroline"	"infantry_euro_medium"	"rider_sabre"	"generic_cavalry_sword"	3	"plate"	1	"horse_iberian_mixed_brown"	"horse_medium"	"mount_horse"	"6"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sword"	7	13	4	0	"mounted_sword"	"0"	"drill_set_cavalry"	"well_trained"	5	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	nil	nil	nil	false
"Cav_Stand_Spanish_Voluntarios_Ciudad_Guerrilla"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sword"	nil	"euroline"	"infantry_euro_medium"	"rider_sabre"	"generic_cavalry_sword"	3	"plate"	1	"horse_iberian_mixed_brown"	"horse_medium"	"mount_horse"	"6"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sword"	6	13	3	0	"mounted_sword"	"0"	"drill_set_cavalry"	"well_trained"	6	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	nil	nil	nil	true
"Gen_British_Guerilla_Leader_Guerrilla"	32	32	0	"euro_general"	"euro_cavalry_bugler_sword"	nil	"euroline"	"infantry_euro_heavy"	"rider_musket_sabre"	"generic_cavalry_carbine_sabre"	3	"leather"	1	"horse_covered_white"	"horse_medium"	"mount_horse"	"5"	"1"	nil	nil	nil	nil	false	nil	"carbine"	40	30	"0"	"flintlock"	"musket_flintlock"	10	"dragoon_carbine"	"sabre"	7	6	3	0	"mounted_slash"	"0"	"drill_set_cavalry"	"elite"	10	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	true	false	false	false	false	false	false	true	50	75	100	false	false	false	false	false	false	true	false	false	false	false	false	false	false	true	true	nil	nil	nil	true
"Inf_Elite_Spanish_Walloon_Guards"	160	0	0	"euro_officer"	"euro_drummer"	"euro_standard_bearer"	"euroline"	"infantry_euro_medium"	"man_musket"	"generic_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	50	65	"0"	"flintlock"	"musket_flintlock"	10	"foot_musket"	"socket_bayonet"	9	14	11	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"elite"	11	3	0.8	1.75	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	true	false	true	false	false	true	false	false	true	false	nil	nil	nil	false
"Inf_Irreg_Spanish_Corso_Terrestre_Guerrilla"	120	0	0	"euro_officer"	"euro_bugler"	nil	"euroline"	"infantry_euro_light"	"man_musket"	"generic_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	25	0	"0"	"flintlock"	"musket_light_infantry_flintlock"	15	"foot_musket"	"rifle_butt"	3	1	2	0	"foot_bayonet"	"0"	"drill_set_infantry_light"	"mob"	4	3	2.1	2.5	5	4	0	0	10	0	false	true	true	false	true	false	false	true	true	true	true	false	false	false	50	100	150	false	false	false	false	false	false	false	true	true	false	false	false	false	false	false	false	nil	nil	nil	true
"Inf_Line_British_Portuguese_Infantry_Auxiliary"	160	0	0	"euro_officer"	"british_drummer"	"euro_standard_bearer"	"euroline"	"infantry_euro_medium"	"man_musket"	"britain_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	45	55	"0"	"flintlock"	"musket_flintlock"	10	"foot_musket"	"socket_bayonet"	6	10	5	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	6	3	0.8	1.75	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false	false	"euro_flutist"	nil	nil	false
"Cav_Light_British_10th_Hussars"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_musket_sabre"	"generic_cavalry_carbine_sabre"	3	"leather"	1	"horse_hussar_mixed_brown"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	"carbine"	30	25	"0"	"flintlock"	"musket_rifle_carbine"	10	"dragoon_carbine"	"sabre"	10	16	5	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	8	3	2	4.5	4	9	1.1	2	10	0	false	false	false	true	false	false	false	true	false	false	false	false	false	true	50	100	150	true	false	false	false	false	false	false	true	false	false	false	false	false	false	false	true	nil	nil	nil	false
"Inf_Line_British_Spanish_Fusiliers_Auxiliary"	160	0	0	"euro_officer"	"euro_drummer"	"euro_standard_bearer"	"euroline"	"infantry_euro_medium"	"man_musket"	"generic_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	40	35	"0"	"flintlock"	"musket_flintlock"	10	"foot_musket"	"socket_bayonet"	6	10	6	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	6	3	0.8	1.75	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	false	false	true	false	false	false	false	"euro_flutist"	nil	nil	false
"Inf_Line_Spanish_Fusiliers"	160	0	0	"euro_officer"	"euro_drummer"	"euro_standard_bearer"	"euroline"	"infantry_euro_medium"	"man_musket"	"generic_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	40	35	"0"	"flintlock"	"musket_flintlock"	10	"foot_musket"	"socket_bayonet"	6	10	6	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	6	3	0.8	1.75	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	false	false	true	false	false	false	false	"euro_flutist"	nil	nil	false
"Inf_Line_Spanish_Voluntarios_de_Coruna_Guerrilla"	160	0	0	"euro_officer"	"euro_drummer"	"euro_standard_bearer"	"euroline"	"infantry_euro_medium"	"man_musket"	"generic_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	35	30	"0"	"flintlock"	"musket_flintlock"	10	"foot_musket"	"socket_bayonet"	4	11	4	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	6	3	0.8	1.75	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	false	false	true	false	false	false	false	"euro_flutist"	nil	nil	true
"Cav_Heavy_Austrian_Archduke_Ferdinand_Cuirassiers"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sword"	nil	"euroline"	"infantry_euro_heavy"	"rider_sabre"	"generic_cavalry_sword"	8	"plate"	1	"horse_covered_black"	"horse_heavy"	"mount_horse"	"6"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sword"	14	18	11	0	"mounted_sword"	"0"	"drill_set_cavalry"	"well_trained"	12	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	false	false	false	false	false	false	false	50	75	100	false	false	true	true	false	false	false	false	false	false	false	false	false	false	false	false	nil	nil	nil	false
"Cav_Lancer_Russian_Lifeguard_Cossacks"	60	60	0	"euro_officer"	"euro_cavalry_bugler_sabre"	nil	"euroline"	"infantry_euro_medium"	"rider_lance"	"generic_cavalry_lance"	3	"leather"	1	"horse_basic_mixed_brown"	"horse_medium"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"lance"	8	35	2	0	"mounted_lance"	"0"	"drill_set_cavalry"	"well_trained"	6	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	true	false	false	true	false	false	false	false	false	nil	nil	nil	false
"Inf_Line_Spanish_Voluntarios_Tietar_Guerrilla"	160	0	0	"euro_officer"	"euro_drummer"	"euro_standard_bearer"	"euroline"	"infantry_euro_medium"	"man_musket"	"generic_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	30	35	"0"	"flintlock"	"musket_flintlock"	10	"foot_musket"	"socket_bayonet"	6	9	4	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	6	3	0.8	1.75	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	false	false	true	false	false	false	false	"euro_flutist"	nil	nil	true
"Inf_Light_British_Portuguese_Cazadores_Auxiliary"	120	0	0	"euro_officer"	"british_bugler"	nil	"euroline"	"infantry_euro_light"	"man_musket"	"britain_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	55	65	"0"	"flintlock"	"musket_light_infantry_flintlock"	15	"foot_musket"	"socket_bayonet"	6	10	6	0	"foot_bayonet"	"0"	"drill_set_infantry_light"	"well_trained"	8	3	0.8	1.75	5	4	0	0	10	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50	100	150	false	false	true	false	false	false	false	false	true	false	false	false	false	false	false	false	nil	nil	nil	false
"Inf_Light_British_Spanish_Light_Infantry_Auxiliary"	120	0	0	"euro_officer"	"euro_bugler"	nil	"euroline"	"infantry_euro_light"	"man_musket"	"generic_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	40	35	"0"	"flintlock"	"musket_light_infantry_flintlock"	15	"foot_musket"	"socket_bayonet"	5	9	5	0	"foot_bayonet"	"0"	"drill_set_infantry_light"	"well_trained"	6	3	0.8	1.75	5	4	0	0	10	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50	100	150	false	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false	nil	nil	nil	false
"Inf_Light_Spanish_Cazadores_de_Cataluna_Guerrilla"	120	0	0	"euro_officer"	"euro_bugler"	nil	"euroline"	"infantry_euro_light"	"man_musket"	"generic_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	35	30	"0"	"flintlock"	"musket_light_infantry_flintlock"	15	"foot_musket"	"socket_bayonet"	3	8	5	0	"foot_bayonet"	"0"	"drill_set_infantry_light"	"well_trained"	6	3	0.8	1.75	5	4	0	0	10	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50	100	150	false	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false	nil	nil	nil	true
"Inf_Light_Spanish_Cazadores_Numantinos_Guerrilla"	120	0	0	"euro_officer"	"euro_bugler"	nil	"euroline"	"infantry_euro_light"	"man_musket"	"generic_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	30	35	"0"	"flintlock"	"musket_light_infantry_flintlock"	15	"foot_musket"	"socket_bayonet"	5	8	3	0	"foot_bayonet"	"0"	"drill_set_infantry_light"	"well_trained"	6	3	0.8	1.75	5	4	0	0	10	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50	100	150	false	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false	nil	nil	nil	true
"Inf_Light_Spanish_Regimento_de_Arlanza_Guerrilla"	120	0	0	"euro_officer"	"euro_bugler"	nil	"euroline"	"infantry_euro_light"	"man_musket"	"generic_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	35	35	"0"	"flintlock"	"musket_light_infantry_flintlock"	15	"foot_musket"	"socket_bayonet"	3	8	5	0	"foot_bayonet"	"0"	"drill_set_infantry_light"	"well_trained"	6	3	0.8	1.75	5	4	0	0	10	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50	100	150	false	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false	nil	nil	nil	true
"Inf_Militia_British_Portuguese_Militia_Auxiliary"	160	0	0	"euro_officer"	"british_drummer"	"euro_standard_bearer"	"euroline"	"infantry_euro_medium"	"man_musket"	"britain_musket"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	35	25	"0"	"matchlock"	"musket_flintlock"	10	"foot_musket"	"socket_bayonet"	4	9	2	0	"foot_bayonet"	"0"	"drill_set_infantry_mob"	"poorly_trained"	3	3	1.1	1.75	2.4	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	true	false	false	false	false	false	false	true	false	false	true	false	false	false	false	nil	nil	nil	false
"Inf_Militia_British_Spanish_Militia_Auxiliary"	160	0	0	"euro_officer"	"euro_drummer"	"euro_standard_bearer"	"euroline"	"infantry_euro_medium"	"man_musket"	"generic_musket"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	30	5	"0"	"matchlock"	"musket_flintlock"	10	"foot_musket"	"socket_bayonet"	4	9	3	0	"foot_bayonet"	"0"	"drill_set_infantry_mob"	"poorly_trained"	3	3	1.1	1.75	2.4	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	true	false	false	false	false	false	false	true	false	false	true	false	false	false	false	nil	nil	nil	false
"Inf_Skirm_Spanish_Guerilla_Tiradores_Guerrilla"	80	0	0	"euro_officer"	"french_bugler"	nil	"euroline"	"infantry_euro_light"	"man_musket"	"france_musket"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	55	20	"0"	"flintlock"	"musket_light_infantry_flintlock"	15	"foot_musket"	"rifle_butt"	3	1	2	0	"foot_rifle_butt"	"0"	"drill_set_infantry_light"	"mob"	8	2	2.1	2.5	2.2	4	0	0	15	0	false	true	true	false	true	false	false	true	true	true	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	true	false	false	false	false	false	false	false	nil	nil	nil	true
