version 3, schema advice_levels_tables
Key(string)	Thread_Name(string)	advice_thread_level(int)	points_needed(int)	game_area(string)	category(string)	sub_category(string)	max_repeat_count(int)	repeat_interval(int)	pause_battle(boolean)	priority_level(int)	high_verbosity_only(boolean)	locatable(boolean)	parameter(string)	on_display_script(optstring)	suppressible(boolean)	unknown15(boolean)	unknown16(boolean)	audio_clip(string)	unknown18(string)	unknown19(boolean)
"1682809158"	"6072_Campaign_Tutorial_Advise_Cancel_Recruitment"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"1683219297"	"4075_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1690131508"	"4039_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1690681232"	"1130_Campaign_Advice_Warning_Wealth_Growth_Thread"	1	2	"Campaign"	"Warnings"	"Wealth"	0	3	false	1	false	true	"region"	""	false	false	false	"n"	"campaign_advisor"	false
"1705389357"	"5079_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1711977805"	"5047_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1716658624"	"0218_Battle_Advice_Wavering_Morale_Thread"	1	1	"Battle"	"Units"	"Morale"	1	0	false	1	true	true	"battle_unit"	""	false	false	false	"n"	"battle_advisor"	false
"1722074419"	"3216_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1725789543"	"1031_Campaign_Advice_UI_Government_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"1728253999"	"0301_Battle_Advice_Radar_Map_Thread"	1	1	"Battle"	"UI"	"HUD"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"1732561431"	"1076_Campaign_Advice_Character_Selected_Thread"	1	1	"Campaign"	"Characters"	"Brigands"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1734175184"	"6046_Campaign_Tutorial_Advise_Research_Panel"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"1735288622"	"0221_Battle_Advice_Keeping Control Thread"	1	1	"Battle"	"Siege"	"Attack"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"1735873080"	"0159_Battle_Advice_Magazine_Explosion_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"naval_advisor"	false
"1737200781"	"6083_Campaign_Tutorial_Advise_Worker_Strikes"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"1738763088"	"0107_Battle_Advice_Bombardment_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"1740116298"	"3178_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1741193335"	"1200_Campaign_Advice_UI_Help_Regions_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1747270845"	"3214_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1747583890"	"1017_Campaign_Advice_UI_Missions_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1749194297"	"0070_Battle_Advice_Avoid_Elite_Units_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"1753961116"	"5014_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1757156195"	"1135_Campaign_Advice_Warning_Culture_Shock_Thread"	1	5	"Campaign"	"Warnings"	"Culture"	0	3	false	1	false	true	"region"	""	false	false	false	"n"	"campaign_advisor"	false
"1759254827"	"0305_Battle_Advice_Boarding_Meter_Thread"	1	1	"Battle"	"UI"	"HUD"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"naval_advisor"	true
"1762719010"	"1068_Campaign_Advice_Character_Selected_Thread"	5	15	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"1763092141"	"3229_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1771587010"	"4083_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1776260510"	"3011_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1776699918"	"5180_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1781153518"	"0807_bat_tut_kill_other_unit"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"1782364698"	"1049_Campaign_Advice_UI_Review_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1783328577"	"1002c_Campaign_Advice_France_Initial_Turns_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1787783245"	"1155_Campaign_Advice_Port_Blockaded_Thread"	1	1	"Campaign"	"Features"	"Blockades"	0	1	false	1	false	true	"port"	""	false	false	false	"n"	"campaign_advisor"	false
"1793105569"	"6030_Campaign_Tutorial_Advise_Ship_Movement"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"1795590121"	"3181_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1799447426"	"0720_ep_1_enemy_army_2"	1	1	"Campaign"	"Episodic"	"1"	1	3	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1806104360"	"3148_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1813634075"	"0182_Battle_Advice_Crossing_The_T_Thread"	1	1	"Naval Battle"	"Units"	"Formations"	1	0	false	3	false	false	"none"	""	false	false	false	"n"	"naval_advisor"	false
"1862829540"	"5125_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1864672029"	"1057_Campaign_Advice_Slot_Selected_Thread"	2	4	"Campaign"	"Slots"	"Ports"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"1866068532"	"0124_Battle_Advice_Round_Shot_Thread"	1	1	"Battle"	"Units"	"Ammo"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"1872928723"	"3000_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1874367125"	"0708_ep_1_construct_fishery_1"	2	5	"Campaign"	"Episodic"	"1"	100	4	false	0	false	true	"mission"	""	false	false	false	"n"	"campaign_advisor"	false
"1877282481"	"0200_Battle_Advice_Naval_Speed_Slider_Thread"	1	1	"Naval Battle"	"UI"	"HUD"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"naval_advisor"	false
"1880374824"	"0115_Battle_Advice_Grenadiers_Thread"	1	1	"Battle"	"Units"	"Land"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"1882907085"	"0211_Battle_Advice_Siege_Ladders_Thread"	1	1	"Battle"	"Siege"	"Attack"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"1885591996"	"1126a_Campaign_Advice_Warning_Cashflow_Thread"	1	1	"Campaign"	"Warnings"	"Cashflow"	0	2	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1885686235"	"0721_ep_1_region_borders"	1	1	"Campaign"	"Episodic"	"1"	1	3	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1887004142"	"4087_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1890345234"	"5192_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1891376710"	"5123_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1895229457"	"3136_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1899536816"	"1066_Campaign_Advice_Character_Selected_Thread"	2	9	"Campaign"	"Characters"	"Commanders"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1900236590"	"1095_Campaign_Advice_Trade_Agreement_Thread"	2	4	"Campaign"	"Features"	"Trade"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1902310453"	"6042_Campaign_Tutorial_Advise_Building_Turns"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"1904159294"	"5012_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1904902293"	"1101_Campaign_Advice_Sieges_Thread"	2	3	"Campaign"	"Features"	"Sieges"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"1912850156"	"0030_Battle_Advice_Fighting_With_Cavalry_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"1913603768"	"2194_Campaign_Advice_Advisor_Back_Button_Thread"	1	1	"Campaign"	"UI"	"Advisor"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"1916043659"	"0198_Battle_Advice_Naval_Formations_Button_Thread"	1	1	"Naval Battle"	"UI"	"Buttons"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"naval_advisor"	true
"1916585642"	"0173_Battle_Advice_Steam_Characteristics_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"naval_advisor"	true
"1924660827"	"0043_Battle_Advice_Cavalry_Against_Camels_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"1927997721"	"5067_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1935772327"	"5077_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1940727579"	"0217_Battle_Advice_Wavering_Morale_Thread"	1	1	"Battle"	"Units"	"Morale"	1	0	false	1	true	true	"battle_unit"	""	false	false	false	"n"	"battle_advisor"	false
"1944927609"	"0137_Battle_Advice_Ring_Bayonets_Thread"	1	1	"Battle"	"Units"	"Tech"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"1949671761"	"2197_Campaign_Advice_Replenishment_Advice_Thread"	1	1	"Campaign"	"Features"	"Replenishment"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1950152570"	"0157_Battle_Advice_Ship_Ablaze_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"naval_advisor"	false
"1953611164"	"1119_Campaign_Advice_Warning_Rebellion_Thread"	1	1	"Campaign"	"Warnings"	"Rebellions"	0	1	false	1	false	true	"region"	""	false	false	false	"n"	"campaign_advisor"	false
"1960709201"	"1131_Campaign_Advice_Warning_Wealth_Growth_Thread"	1	2	"Campaign"	"Warnings"	"Wealth"	0	3	false	1	false	true	"region"	""	false	false	false	"n"	"campaign_advisor"	false
"1963237656"	"3095_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1980304136"	"4066_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1983380657"	"0207_Battle_Advice_Walls_Breached_Thread"	1	1	"Battle"	"Siege"	"Attack"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"1984061365"	"3038_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1987386455"	"1137_Campaign_Advice_Religious_Unrest_Thread"	1	1	"Campaign"	"Warnings"	"Unrest"	0	3	false	1	false	true	"region"	""	false	false	false	"n"	"campaign_advisor"	false
"1987391655"	"3138_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"1991265781"	"0303_Battle_Advice_Rally_Button_Pressed_Thread"	1	1	"Battle"	"UI"	"Buttons"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"1992286837"	"1024_Campaign_Advice_UI_Lists_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1992453825"	"0219_Battle_Advice_Bayonet_Charge_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"2001353711"	"3036_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2002235541"	"5101_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2004749477"	"3153_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2006358364"	"3144_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2007919790"	"6064_Campaign_Tutorial_Advise_Build_Foundry"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"2010578025"	"5171_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2016379071"	"4069_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"2019565691"	"0742_ep_3_win_battle"	1	1	"Campaign"	"Episodic"	"3"	100	1	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"2029281479"	"0079_Battle_Advice_Group_Formations_Button_Thread"	1	1	"Battle"	"UI"	"Buttons"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"2029565388"	"4089_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"2029595139"	"6099_Campaign_Tutorial_Advise_Blockade_Port"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"2030048525"	"5109_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2032462934"	"0213_Battle_Advice_Deployment_Phase_Thread"	1	1	"Battle"	"Phases"	"Deployment"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"2035528576"	"0005_Battle_Advice_Enemy_Holding_Crossing_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	4	false	2	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"2038440041"	"4067_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"2045097248"	"1081_Campaign_Advice_Right_Click_Details_Thread"	3	6	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"2045945760"	"5058_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2047305771"	"1014d_Campaign_Advice_UI_Diplomacy_Panel_Thread"	1	1	"Campaign"	"UI"	"Buttons"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"2048119369"	"5203_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2048785608"	"1158_Campaign_Advice_Build_Industrial_Thread"	1	2	"Campaign"	"Suggestions"	"Building"	0	5	false	2	true	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2051045331"	"1141_Campaign_Advice_Warning_Population_Thread"	1	5	"Campaign"	"Warnings"	"Population"	0	3	false	1	false	true	"region"	""	false	false	false	"n"	"campaign_advisor"	false
"2055775840"	"6108_Campaign_Tutorial_Advise_Infiltrate"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"2059425148"	"3197_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2064380940"	"3061_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2073557980"	"4032_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"2073993693"	"0188_Battle_Advice_Naval_Radar_Map_Thread"	1	1	"Naval Battle"	"UI"	"HUD"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"naval_advisor"	true
"2087532824"	"0007_Battle_Advice_Enemy_Defending_Hill_Thread"	2	2	"Battle"	"Units"	"Tactics"	1	4	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"2088532369"	"6047_Campaign_Tutorial_Advise_Sardinian_Faction"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"2090682410"	"3077_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2091068255"	"5085_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2103643749"	"4082_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"2105415681"	"0045_Battle_Advice_Camels_Against_Cavalry_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"2105808871"	"1118_Campaign_Advice_Warning_Riot_Thread"	1	1	"Campaign"	"Warnings"	"Riots"	0	1	false	1	false	true	"region"	""	false	false	false	"n"	"campaign_advisor"	false
"2106012703"	"0178_Battle_Advice_Crescent_Formation_Thread"	1	1	"Naval Battle"	"Units"	"Formations"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"naval_advisor"	true
"2106738216"	"2206_Campaign_Advice_Drop_In_Battles_Thread"	1	1	"Campaign"	"Features"	"MP"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"2107169122"	"6106_Campaign_Tutorial_Advise_Lists"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"2108695357"	"5063_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2111059872"	"0743_ep_3_lose_battle"	1	1	"Campaign"	"Episodic"	"3"	100	1	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"2117724810"	"3109_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"2126291480"	"1142_Campaign_Advice_Trade_Route_Raided_Thread"	1	1	"Campaign"	"Features"	"Trade"	1	0	false	1	false	true	"map_position"	""	false	false	false	"n"	"campaign_advisor"	false
"2127773561"	"4052_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
