version 1, schema technology_faction_junctions_tables
Tech_IDRef(string)	Faction_IDRef(string)
"military_ordnance_quicklime_shells"	"european_settler_rebels"
"military_ordnance_quicklime_shells"	"france"
"military_ordnance_quicklime_shells"	"french_rebels"
"military_ordnance_quicklime_shells"	"french_settler_rebels"
"military_ordnance_quicklime_shells"	"netherlands"
"military_ordnance_quicklime_shells"	"new_spain"
"military_ordnance_quicklime_shells"	"norway"
"military_ordnance_quicklime_shells"	"ottoman_rebels"
"military_ordnance_quicklime_shells"	"ottomans"
"military_ordnance_quicklime_shells"	"papal_states"
"military_ordnance_quicklime_shells"	"persian_rebels"
"military_ordnance_quicklime_shells"	"piedmont_savoy"
"military_ordnance_quicklime_shells"	"pirates"
"military_ordnance_quicklime_shells"	"plains"
"military_ordnance_quicklime_shells"	"poland_lithuania"
"military_ordnance_quicklime_shells"	"portugal"
"military_ordnance_quicklime_shells"	"portugese_rebels"
"military_ordnance_quicklime_shells"	"powhatan"
"military_ordnance_quicklime_shells"	"prussia"
"military_ordnance_quicklime_shells"	"prussian_rebels"
"military_ordnance_quicklime_shells"	"pueblo"
"military_ordnance_quicklime_shells"	"punjab"
"military_ordnance_quicklime_shells"	"quebec"
"military_ordnance_quicklime_shells"	"russia"
"military_ordnance_quicklime_shells"	"safavids"
"military_ordnance_quicklime_shells"	"saxony"
"military_ordnance_quicklime_shells"	"scandinavian_rebels"
"military_ordnance_quicklime_shells"	"scotland"
"military_ordnance_quicklime_shells"	"sikh_rebels"
"military_ordnance_quicklime_shells"	"slavic_rebels"
"military_ordnance_quicklime_shells"	"spain"
"military_ordnance_quicklime_shells"	"spanish_rebels"
"military_ordnance_explosive_shells"	"spain"
"military_ordnance_explosive_shells"	"spanish_rebels"
"military_ordnance_explosive_shells"	"spanish_settler_rebels"
"military_ordnance_explosive_shells"	"sweden"
"military_ordnance_explosive_shells"	"swiss_confederation"
"military_ordnance_explosive_shells"	"thirteen_colonies"
"military_ordnance_explosive_shells"	"tuscany"
"military_ordnance_explosive_shells"	"united_states"
"military_ordnance_explosive_shells"	"venice"
"military_ordnance_explosive_shells"	"virginia"
"military_ordnance_explosive_shells"	"virginia_colonists"
"military_ordnance_explosive_shells"	"westphalia"
"military_ordnance_explosive_shells"	"wurttemberg"
"military_ordnance_improved_grenades"	"afghanistan"
"military_ordnance_improved_grenades"	"american_rebels"
"military_ordnance_improved_grenades"	"amerind_rebels"
"military_ordnance_improved_grenades"	"austria"
"military_ordnance_improved_grenades"	"austrian_rebels"
"military_ordnance_improved_grenades"	"barbary_rebels"
"military_ordnance_improved_grenades"	"barbary_states"
"military_ordnance_improved_grenades"	"bavaria"
"military_ordnance_improved_grenades"	"britain"
"military_ordnance_improved_grenades"	"british_rebels"
"military_ordnance_improved_grenades"	"british_settler_rebels"
"military_ordnance_improved_grenades"	"chechenya_dagestan"
"military_ordnance_improved_grenades"	"cherokee"
"military_ordnance_improved_grenades"	"colombia"
"military_ordnance_improved_grenades"	"punjab"
"military_ordnance_improved_grenades"	"quebec"
"military_ordnance_improved_grenades"	"russia"
"military_ordnance_improved_grenades"	"safavids"
"military_ordnance_improved_grenades"	"saxony"
"military_ordnance_improved_grenades"	"scandinavian_rebels"
"military_ordnance_improved_grenades"	"scotland"
"military_ordnance_improved_grenades"	"sikh_rebels"
"military_ordnance_improved_grenades"	"slavic_rebels"
"military_ordnance_improved_grenades"	"spain"
"military_ordnance_improved_grenades"	"spanish_rebels"
"military_ordnance_improved_grenades"	"spanish_settler_rebels"
"military_ordnance_improved_grenades"	"sweden"
"military_ordnance_improved_grenades"	"swiss_confederation"
"military_ordnance_improved_grenades"	"thirteen_colonies"
"military_ordnance_improved_grenades"	"tuscany"
"military_ordnance_improved_grenades"	"united_states"
"military_ordnance_improved_grenades"	"venice"
"military_ordnance_improved_grenades"	"virginia"
"military_ordnance_improved_grenades"	"virginia_colonists"
"military_ordnance_improved_grenades"	"westphalia"
"military_ordnance_improved_grenades"	"wurttemberg"
"military_ordnance_percussion_shells"	"afghanistan"
"military_ordnance_percussion_shells"	"american_rebels"
"military_ordnance_percussion_shells"	"amerind_rebels"
"military_ordnance_percussion_shells"	"austria"
"military_ordnance_percussion_shells"	"austrian_rebels"
"military_ordnance_quicklime_shells"	"genoa"
"military_ordnance_quicklime_shells"	"georgia"
"military_ordnance_quicklime_shells"	"greece"
"military_ordnance_quicklime_shells"	"greek_rebels"
"military_ordnance_quicklime_shells"	"hannover"
"military_ordnance_quicklime_shells"	"hessen"
"military_ordnance_quicklime_shells"	"holstein_gottorp"
"military_ordnance_quicklime_shells"	"hungary"
"military_ordnance_quicklime_shells"	"huron"
"military_ordnance_quicklime_shells"	"india_settler_rebels"
"military_ordnance_quicklime_shells"	"inuit"
"military_ordnance_quicklime_shells"	"ireland"
"military_ordnance_quicklime_shells"	"iroquoi"
"military_ordnance_quicklime_shells"	"italian_rebels"
"military_ordnance_quicklime_shells"	"khanate_khiva"
"military_ordnance_quicklime_shells"	"knights_stjohn"
"military_ordnance_quicklime_shells"	"louisiana"
"military_ordnance_quicklime_shells"	"mamelukes"
"military_ordnance_quicklime_shells"	"maratha"
"military_ordnance_quicklime_shells"	"maratha_rebels"
"military_ordnance_quicklime_shells"	"mecklenburg"
"military_ordnance_quicklime_shells"	"mexico"
"military_ordnance_quicklime_shells"	"middle_east_settler_rebels"
"military_ordnance_quicklime_shells"	"morocco"
"military_ordnance_quicklime_shells"	"mughal"
"military_ordnance_quicklime_shells"	"mughal_rebels"
"military_ordnance_quicklime_shells"	"mysore"
"military_ordnance_quicklime_shells"	"naples_sicily"
"military_ordnance_quicklime_shells"	"spanish_settler_rebels"
"military_ordnance_quicklime_shells"	"sweden"
"military_ordnance_quicklime_shells"	"swiss_confederation"
"military_ordnance_quicklime_shells"	"thirteen_colonies"
"military_ordnance_quicklime_shells"	"tuscany"
"military_ordnance_quicklime_shells"	"united_states"
"military_ordnance_quicklime_shells"	"venice"
"military_ordnance_quicklime_shells"	"virginia"
"military_ordnance_quicklime_shells"	"virginia_colonists"
"military_ordnance_quicklime_shells"	"westphalia"
"military_ordnance_quicklime_shells"	"wurttemberg"
"military_ordnance_shrapnel_shot"	"afghanistan"
"military_ordnance_shrapnel_shot"	"american_rebels"
"military_ordnance_shrapnel_shot"	"amerind_rebels"
"military_ordnance_shrapnel_shot"	"austria"
"military_ordnance_shrapnel_shot"	"austrian_rebels"
"military_ordnance_shrapnel_shot"	"barbary_rebels"
"military_ordnance_shrapnel_shot"	"barbary_states"
"military_ordnance_shrapnel_shot"	"bavaria"
"military_ordnance_shrapnel_shot"	"britain"
"military_ordnance_shrapnel_shot"	"british_rebels"
"military_ordnance_shrapnel_shot"	"british_settler_rebels"
"military_ordnance_shrapnel_shot"	"chechenya_dagestan"
"military_ordnance_shrapnel_shot"	"cherokee"
"military_ordnance_shrapnel_shot"	"colombia"
"military_ordnance_shrapnel_shot"	"cossack_rebels"
"military_ordnance_shrapnel_shot"	"courland"
"military_ordnance_shrapnel_shot"	"crimean_khanate"
"military_ordnance_shrapnel_shot"	"middle_east_settler_rebels"
"military_ordnance_shrapnel_shot"	"morocco"
"military_ordnance_shrapnel_shot"	"mughal"
"military_ordnance_shrapnel_shot"	"mughal_rebels"
"military_ordnance_shrapnel_shot"	"mysore"
"military_ordnance_shrapnel_shot"	"naples_sicily"
"military_ordnance_shrapnel_shot"	"netherlands"
"military_ordnance_shrapnel_shot"	"new_spain"
"military_ordnance_shrapnel_shot"	"norway"
"military_ordnance_shrapnel_shot"	"ottoman_rebels"
"military_ordnance_shrapnel_shot"	"ottomans"
"military_ordnance_shrapnel_shot"	"papal_states"
"military_ordnance_shrapnel_shot"	"persian_rebels"
"military_ordnance_shrapnel_shot"	"piedmont_savoy"
"military_ordnance_shrapnel_shot"	"pirates"
"military_ordnance_shrapnel_shot"	"plains"
"military_ordnance_shrapnel_shot"	"poland_lithuania"
"military_ordnance_shrapnel_shot"	"portugal"
"military_ordnance_shrapnel_shot"	"portugese_rebels"
"military_ordnance_shrapnel_shot"	"powhatan"
"military_ordnance_shrapnel_shot"	"prussia"
"military_ordnance_shrapnel_shot"	"prussian_rebels"
"military_ordnance_shrapnel_shot"	"pueblo"
"military_ordnance_shrapnel_shot"	"punjab"
"military_ordnance_shrapnel_shot"	"quebec"
"military_ordnance_shrapnel_shot"	"russia"
"military_ordnance_shrapnel_shot"	"safavids"
"military_ordnance_shrapnel_shot"	"saxony"
"military_ordnance_shrapnel_shot"	"scandinavian_rebels"
"military_ordnance_shrapnel_shot"	"scotland"
"military_ordnance_shrapnel_shot"	"sikh_rebels"
"military_ordnance_shrapnel_shot"	"slavic_rebels"
"military_ordnance_shrapnel_shot"	"spain"
"military_ordnance_shrapnel_shot"	"spanish_rebels"
"military_ordnance_shrapnel_shot"	"spanish_settler_rebels"
"military_ordnance_shrapnel_shot"	"sweden"
"military_ordnance_shrapnel_shot"	"swiss_confederation"
"military_ordnance_shrapnel_shot"	"thirteen_colonies"
"military_ordnance_shrapnel_shot"	"tuscany"
"military_ordnance_shrapnel_shot"	"united_states"
"military_ordnance_shrapnel_shot"	"venice"
"military_ordnance_shrapnel_shot"	"virginia"
"military_ordnance_shrapnel_shot"	"virginia_colonists"
"military_ordnance_shrapnel_shot"	"westphalia"
"military_ordnance_shrapnel_shot"	"wurttemberg"
"industry_agriculture_natives_culture_call_of_the_wild"	"pueblo_playable"
"industry_agriculture_natives_culture_dreamwalking"	"pueblo_playable"
"industry_agriculture_natives_culture_riding_the_winds"	"pueblo_playable"
"industry_agriculture_natives_culture_spirit_medicine"	"pueblo_playable"
"industry_agriculture_natives_culture_spirit_of_the_forest"	"pueblo_playable"
"industry_metal_natives_military_ambush_tactics"	"pueblo_playable"
"industry_metal_natives_military_cannon_casting"	"pueblo_playable"
"industry_metal_natives_military_gun_dealing"	"pueblo_playable"
"industry_metal_natives_military_improved_ironworking"	"pueblo_playable"
"military_ordnance_shrapnel_shot"	"denmark"
"military_ordnance_shrapnel_shot"	"dutch_rebels"
"military_ordnance_shrapnel_shot"	"european_settler_rebels"
"military_ordnance_shrapnel_shot"	"france"
"military_ordnance_shrapnel_shot"	"french_rebels"
"military_ordnance_shrapnel_shot"	"french_settler_rebels"
"military_ordnance_shrapnel_shot"	"genoa"
"military_ordnance_shrapnel_shot"	"georgia"
"military_ordnance_shrapnel_shot"	"greece"
"military_ordnance_shrapnel_shot"	"greek_rebels"
"military_ordnance_shrapnel_shot"	"hannover"
"military_ordnance_shrapnel_shot"	"hessen"
"military_ordnance_shrapnel_shot"	"holstein_gottorp"
"military_ordnance_shrapnel_shot"	"hungary"
"military_ordnance_shrapnel_shot"	"huron"
"military_ordnance_shrapnel_shot"	"india_settler_rebels"
"military_ordnance_shrapnel_shot"	"inuit"
"military_ordnance_shrapnel_shot"	"ireland"
"military_ordnance_shrapnel_shot"	"iroquoi"
"military_ordnance_shrapnel_shot"	"italian_rebels"
"military_ordnance_shrapnel_shot"	"khanate_khiva"
"military_ordnance_shrapnel_shot"	"knights_stjohn"
"military_ordnance_shrapnel_shot"	"louisiana"
"military_ordnance_shrapnel_shot"	"mamelukes"
"military_ordnance_shrapnel_shot"	"maratha"
"military_ordnance_shrapnel_shot"	"maratha_rebels"
"military_ordnance_shrapnel_shot"	"mecklenburg"
"military_ordnance_shrapnel_shot"	"mexico"
"industry_textile_natives_government_improved_fishing"	"plains_playable"
"industry_textile_natives_government_money_economy"	"plains_playable"
"industry_textile_natives_government_written_language"	"plains_playable"
"industry_agriculture_natives_culture_call_of_the_wild"	"iroquoi_playable"
"industry_agriculture_natives_culture_dreamwalking"	"iroquoi_playable"
"industry_agriculture_natives_culture_riding_the_winds"	"iroquoi_playable"
"industry_agriculture_natives_culture_spirit_medicine"	"iroquoi_playable"
"industry_agriculture_natives_culture_spirit_of_the_forest"	"iroquoi_playable"
"industry_metal_natives_military_ambush_tactics"	"iroquoi_playable"
"industry_metal_natives_military_cannon_casting"	"iroquoi_playable"
"industry_metal_natives_military_gun_dealing"	"iroquoi_playable"
"industry_metal_natives_military_improved_ironworking"	"iroquoi_playable"
"industry_metal_natives_military_ironworking"	"iroquoi_playable"
"industry_metal_natives_military_powder_making"	"iroquoi_playable"
"industry_metal_natives_military_sharp_shooting"	"iroquoi_playable"
"industry_metal_natives_military_winter_clothes"	"iroquoi_playable"
"industry_textile_natives_government_hunting_techniques"	"iroquoi_playable"
"industry_textile_natives_government_improved_farming"	"iroquoi_playable"
"industry_textile_natives_government_improved_fishing"	"iroquoi_playable"
"industry_textile_natives_government_money_economy"	"iroquoi_playable"
"industry_textile_natives_government_written_language"	"iroquoi_playable"
"industry_agriculture_natives_culture_call_of_the_wild"	"huron_playable"
"industry_agriculture_natives_culture_dreamwalking"	"huron_playable"
"industry_agriculture_natives_culture_riding_the_winds"	"huron_playable"
"industry_metal_natives_military_ironworking"	"pueblo_playable"
"industry_metal_natives_military_powder_making"	"pueblo_playable"
"industry_metal_natives_military_sharp_shooting"	"pueblo_playable"
"industry_metal_natives_military_winter_clothes"	"pueblo_playable"
"industry_textile_natives_government_hunting_techniques"	"pueblo_playable"
"industry_textile_natives_government_improved_farming"	"pueblo_playable"
"industry_textile_natives_government_improved_fishing"	"pueblo_playable"
"industry_textile_natives_government_money_economy"	"pueblo_playable"
"industry_textile_natives_government_written_language"	"pueblo_playable"
"industry_agriculture_natives_culture_call_of_the_wild"	"plains_playable"
"industry_agriculture_natives_culture_dreamwalking"	"plains_playable"
"industry_agriculture_natives_culture_riding_the_winds"	"plains_playable"
"industry_agriculture_natives_culture_spirit_medicine"	"plains_playable"
"industry_agriculture_natives_culture_spirit_of_the_forest"	"plains_playable"
"industry_metal_natives_military_ambush_tactics"	"plains_playable"
"industry_metal_natives_military_cannon_casting"	"plains_playable"
"industry_metal_natives_military_gun_dealing"	"plains_playable"
"industry_metal_natives_military_improved_ironworking"	"plains_playable"
"industry_metal_natives_military_ironworking"	"plains_playable"
"industry_metal_natives_military_powder_making"	"plains_playable"
"industry_metal_natives_military_sharp_shooting"	"plains_playable"
"industry_metal_natives_military_winter_clothes"	"plains_playable"
"industry_textile_natives_government_hunting_techniques"	"plains_playable"
"industry_textile_natives_government_improved_farming"	"plains_playable"
"industry_agriculture_natives_culture_spirit_medicine"	"huron_playable"
"industry_agriculture_natives_culture_spirit_of_the_forest"	"huron_playable"
"industry_metal_natives_military_ambush_tactics"	"huron_playable"
"industry_metal_natives_military_cannon_casting"	"huron_playable"
"industry_metal_natives_military_gun_dealing"	"huron_playable"
"industry_metal_natives_military_improved_ironworking"	"huron_playable"
"industry_metal_natives_military_ironworking"	"huron_playable"
"industry_metal_natives_military_powder_making"	"huron_playable"
"industry_metal_natives_military_sharp_shooting"	"huron_playable"
"industry_metal_natives_military_winter_clothes"	"huron_playable"
"industry_textile_natives_government_hunting_techniques"	"huron_playable"
"industry_textile_natives_government_improved_farming"	"huron_playable"
"industry_textile_natives_government_improved_fishing"	"huron_playable"
"industry_textile_natives_government_money_economy"	"huron_playable"
"industry_textile_natives_government_written_language"	"huron_playable"
"industry_agriculture_natives_culture_call_of_the_wild"	"cherokee_playable"
"industry_agriculture_natives_culture_dreamwalking"	"cherokee_playable"
"industry_agriculture_natives_culture_riding_the_winds"	"cherokee_playable"
"industry_agriculture_natives_culture_spirit_medicine"	"cherokee_playable"
"industry_agriculture_natives_culture_spirit_of_the_forest"	"cherokee_playable"
